Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N731HC,IHC Health Services,02/20/2026,11.10,0,05 1000,Airframe,11.10,,0,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),,,,,,,Completed IAW Agusta MM.,,,,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,02/25/2026,,50.00,,,,,,,,-1,,0,,38.90,,,,,,,,No,Within Tolerance,,02/25/2026,,,,,,,,,,,
N731HC,IHC Health Services,02/20/2026,11.10,0,25 25-413,Airframe,11.10,,0,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,02/25/2026,,50.00,,,,,,,,-1,,0,,38.90,,,,,,,,No,Within Tolerance,,02/25/2026,,,,,,,,,,,
N731HC,IHC Health Services,02/20/2026,11.10,0,62 02[218],Airframe,11.10,,0,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,Completed IAW Agusta MM.,,,,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,02/25/2026,,50.00,,,,,,,,-1,,0,,38.90,,,,,,,,No,Within Tolerance,,02/25/2026,,,,,,,,,,,
N731HC,IHC Health Services,02/20/2026,11.10,0,62 03[219],Airframe,11.10,,0,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,Completed IAW Agusta MM.,,,,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,02/25/2026,,50.00,,,,,,,,-1,,0,,38.90,,,,,,,,No,Within Tolerance,,02/25/2026,,,,,,,,,,,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,34 GOM,Airframe,3317.30,,11047,92.00,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,Dual VOR check FFU 12.7NM 083R +/- 0°,01/27/2026,3258.70,10817,,92.00,30,0,,0,0.00,0.00,0,0,,0,0.00,0.00,02/26/2026,,,,,,,,,,0,,0,,,,,,,,,,No,Coming Due,,02/26/2026,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,02/26/2026,6967.40,25945,35 GMM CH 5-7.6,Airframe,6967.40,,25945,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,,,,,,,All onboard oxygen bottles found to have current hydrostatic test. REF GMM CH 5-7.6,02/20/2026,6959.60,25929,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,02/27/2026,,,,,,,,,,1,,0,,,,,,,,,,No,Coming Due,,02/27/2026,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,53 SP 53 14,Airframe,3317.30,,11047,92.00,INSPECTION,,,,"UPPER DECK - PERFORM A DETAILED INSPECTION OF THE UPPER DECK AREA AND PANELS FOR CRACKS, CORROSION, DEBONDING AND DAMAGE. - SPECIAL INSPECTION [53-14]",,,,,,,,02/28/2024,2520.10,8114,,92.00,0,48,800.00,0,0.00,0.00,3,0,30.00,0,0.00,0.00,02/29/2028,,3320.10,,,,,,,,3,,24,,2.80,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,26 GOM,Airframe,6492.50,,21722,,INSPECTION,,,CKPT FIREX,COCKPIT PORTABLE FIRE EXTINGUISHER MONTHLY INSPECTION,Appendix 9,AW003ZE02,11-2023/04673,,,,The cockpit fire extinguisher meets the monthly inspection requirements given in FQA-0145.,01/27/2026,6448.20,21576,,,0,1,,0,0.00,0.00,0,0,,0,0.00,0.00,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,PILOT GOM,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,26 GOM 2300,Airframe,6492.50,,21722,,INSPECTION,,,CBN PFE,CABIN PORTABLE FIRE EXTINGUISHER  MONTHLY INSPECTION,0B-A-26-23-01-00A-281A-B,,,,,,"The cabin fire extinguisher meets the monthly inspection requirements given in FQA-0145.
01A-(PN: A344) (SN: W-864731)",01/27/2026,6448.20,21576,,,0,1,,0,0.00,0.00,,,,,,,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,02/26/2026,6967.40,25945,34 GOM,Airframe,6967.40,,25945,,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,"DUAL VOR CHECK , MTU VOR,  290' Radial, 25NM,  0 degree difference.  Check completed and found satisfactory.",01/29/2026,6941.50,25892,,,30,0,,0,0.00,0.00,0,0,,0,0.00,0.00,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,PILOT GOM,
N291HC,IHC Health Services,02/26/2026,5887.30,20617,35 GMM CH 5-7.6,Airframe,5887.30,,20617,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE was found in satisfactory condition at this time. IAW GMM,02/21/2026,5878.30,20585,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,PILOT GOM,
N731HC,IHC Health Services,02/20/2026,11.10,0,35 GMM CH 5-7.6.1,Airframe,11.10,,0,,INSPECTION,,,,MONTHLY PORTABLE OXYGEN BOTTLE EXCHANGE WITH VENDOR SERVICED UNIT,GMM,,,,,,"Installed vendor serviced bottles,  Pilot ""B"" Cylinder Hydro Date:  09/22 UE Expires 9/2032 and Medical ""D"" Cylinder Hydro Date 6-2022  Expires 06/2027. No Discrepancies at this Time. All Work Completed IAW ILF GMM.",01/28/2026,,,,,0,1,,0,0.00,0.00,0,0,,0,0.00,0.00,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,35 GMM CH 5-7.6.1,Airframe,6492.50,,21722,,INSPECTION,,,,MONTHLY PORTABLE OXYGEN BOTTLE EXCHANGE WITH VENDOR SERVICED UNIT,GMM,,,,,,"Installed vendor serviced bottles as required, Pilot ""B"" Cylinder Hydro Date:  02/2021UE Expires 02/2031 and Medical ""D"" Cylinder Hydro Date 08/2022VE Expires 08/2027. No Discrepancies at this Time. All Work Completed IAW ILF GMM.",01/27/2026,6448.20,21576,,,0,1,,0,0.00,0.00,0,0,,0,0.00,0.00,02/28/2026,,,,,,,,,,2,,0,,,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,72 0100,Engine 1,3317.30,0.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER,02/05/2026,3280.30,,,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,3320.30,,,,,,,,,,,,3.00,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,72 0100,Engine 2,3273.80,0.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER,02/05/2026,3236.80,,,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,3276.80,,,,,,,,,,,,3.00,,,,,,,,No,Coming Due,,02/28/2026,,,,,,,,,,,
N631HC,IHC Health Services,02/23/2026,1847.10,6508,73 0007,Engine 1,1784.90,,,,PART,None,RII,,(RII) NO. 1 ENGINE - FUEL NOZZLES CLEAN & FUNCTIONAL CHECK,,NA,NAA,,,,Installed  Nozzle Kit #2 for #1 engine,03/07/2022,987.20,,,,0,0,800.00,0,0.00,0.00,,,190.00,,,,,,1787.20,,,,,,,,,,,,2.30,,,,,,,,No,Coming Due,,02/28/2026,,,,0.00,,,,,,RII,
N261HC,IHC Health Services,02/26/2026,6069.70,19330,72 0100.1,Airframe,6069.70,,19330,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,"Completed PAC IAW Agusta & Pratt & Whitney Instructions. 
#1 Engine N1 91.3, TRQ 90, TOT 757, N2 102, OAT +8, PA 5309, IAS 12       +20
#2 Engine N1 90.4, TRQ 89, TOT 753, N2 101, OAT +8, PA 5306, IAS 12       +20",02/07/2026,6048.50,19267,,,30,0,25.00,0,0.00,0.00,0,0,5.00,0,0.00,0.00,03/09/2026,,6073.50,,,,,,,,11,,0,,3.80,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,PILOT GOM,
N291HC,IHC Health Services,02/26/2026,5887.30,20617,25 50,Hoist 1,82.90,1657.00,,,INSPECTION,,,GVI,"RESCUE HOIST OIL LEVEL SIGHT AND ADJACENT AREAS - EXAMINE FOR CORRECT OIL LEVEL, OIL COLORATION AND LEAKS (AFTER THE LAST USE OF THE DAY OR BEFORE THE FIRST FLIGHT OF THE DAY)",0B-B-25-91-01-00A-281C-A,,,,,,"C/W RESCUE HOIST OIL LEVEL SIGHT AND ADJACENT AREAS - EXAMINE FOR CORRECT OIL LEVEL, OIL COLORATION AND LEAKS (AFTER THE LAST USE OF THE DAY OR BEFORE THE FIRST FLIGHT OF THE DAY) ref AW109SP AMP CH0B-B-25-91-01-00A-281C-A
Found oil level to be within serviceable limits.",02/22/2026,82.80,,1657.00,,0,0,,0,0.00,0.00,,,,,,,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,,
N291HC,IHC Health Services,02/26/2026,5887.30,20617,25 50.01,Hoist 1,82.90,1657.00,,,INSPECTION,,,,RESCUE HOIST INSPECTION AFTER LAST FLIGHT/USE OF THE DAY,,,,,,,C/W RESCUE HOIST INSPECTION AFTER LAST FLIGHT/USE OF THE DAY ref AW109SP AMP CH 25 No defects noted. 160' cable.,02/22/2026,82.80,,1657.00,,0,0,,0,0.00,0.00,0,0,,0,0.00,0.00,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,,
N291HC,IHC Health Services,02/26/2026,5887.30,20617,25 51,Hoist 1,82.90,1657.00,,,INSPECTION,,,GVI,RESCUE HOIST CABLE - GVI OF CABLE MAXIMUM LENGTH USED DURING THE DAY,,,,,,,Max hoist length 145 ft. 160ft of cable inspected. No defects noted.,02/22/2026,82.80,,1657.00,,0,0,,0,0.00,0.00,,,,,,,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,,
N291HC,IHC Health Services,02/26/2026,5887.30,20617,25 60,Hoist 1,82.90,1657.00,,,INSPECTION,,,GVI,GVI AFTER LAST USE OF THE DAY- INSPECT HOOK ASSEMBLY FOR FREEDOM OF ROTATION AND BUMPER ASSEMBLY FOR CONDITION AND DAMAGE.,,,,,,,Hoist hook inspected for freedom of rotation and bumper assembly for condition and damage. No defects noted.,02/22/2026,82.80,,1657.00,,0,0,,0,0.00,0.00,0,0,,0,0.00,0.00,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,,
N731HC,IHC Health Services,02/20/2026,11.10,0,26 DT26-02.3,Airframe,11.10,,0,,PART,Expiration,RII,RH ENG FE,(RII) FIRE EXTINGUISHING CARTRIDGES - DISCARD [26-02] - #3,,30600-22,N/A..,,,,,03/01/2024,,,,,0,144,,0,0.00,0.00,,,,,,,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,RII,
N261HC,IHC Health Services,02/26/2026,6069.70,19330,35 GMM CH 5-7.6,Airframe,6069.70,,19330,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,"Pilot ""B"" Cylinder Hydro Date:  09/2022 UE Expires 09/2032 and Medical ""D"" Cylinder Hydro Date 06/2022 Expires 06/2027. No Discrepancies at this Time. All Work Completed IAW ILF GMM.",02/22/2026,6062.60,19309,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,PILOT GOM,
N251HC,IHC Health Services,02/26/2026,6040.80,16736,35 GMM CH 5-7.6,Airframe,6040.80,,16736,0.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,"Pilot ""B"" Cylinder Hydro Date:  06/2023 UE Expires 06/2033 and Medical ""D"" Cylinder Hydro Date 04/2024 Expires 04/2029. No Discrepancies at this Time. All Work Completed IAW ILF GMM.",02/22/2026,6035.80,16727,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,03/01/2026,,,,,,,,,,3,,0,,,,,,,,,,No,Coming Due,,03/01/2026,,,,,,,,,,Pilot Task; PILOT GOM,
N251HC,IHC Health Services,02/26/2026,6040.80,16736,72 0100,Engine 1,2060.00,5970.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
#1 Engine LCF CT: 5300 PT: 4938 IM: 2622",01/09/2026,2025.50,,5868.00,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,2065.50,,,,,,,,,,,,5.50,,,,,,,,No,Coming Due,,03/02/2026,,,,,,,,,,,
N251HC,IHC Health Services,02/26/2026,6040.80,16736,72 0100,Engine 2,2768.00,7311.00,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
#2 Engine LCF CT: 6835  PT: 6449 IM: 3346",01/09/2026,2733.50,,,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,2773.50,,,,,,,,,,,,5.50,,,,,,,,No,Coming Due,,03/02/2026,,,,,,,,,,,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,72 0100.1,Airframe,6492.50,,21722,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,"Power assurance check IAW Leonardo  AW109 SP RFM
ENG #1: PA 4151 OAT +14
ENG #2: PA 4129 OAT +13
ENG. #1 N1 90.7 / TRQ 90 / TOT 744 / N2 101 Result= Pass +37
ENG. #2 N1 90.5 / TRQ 89 / TOT 754 / N2 101 Result= Pass +24",02/11/2026,6473.00,21659,,,30,0,25.00,0,0.00,0.00,0,0,5.00,0,0.00,0.00,03/13/2026,,6498.00,,,,,,,,15,,0,,5.50,,,,,,,,No,Coming Due,,03/02/2026,,,,,,,,,,PILOT GOM,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,35 GMM CH 5-7.6,Airframe,6492.50,,21722,,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,All onboard oxygen bottles found to have current hydrostatic test. REF GMM CH 5-7.6,02/23/2026,6485.40,21702,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,03/02/2026,,,,,,,,,,4,,0,,,,,,,,,,No,Coming Due,,03/02/2026,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,72 0100.1,Airframe,3317.30,,11047,92.00,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,"ENG1 N1 89.7 TRQ 82 TOT 737 N2 102 OAT+14 PA +4287 PASS 23
ENG2 N1 90.5 TRQ 87 TOT 733 N2 102 OAT+14 PA +4287 PASS 37",02/15/2026,3298.70,10978,,92.00,30,0,25.00,0,0.00,0.00,0,0,5.00,0,0.00,0.00,03/17/2026,,3323.70,,,,,,,,19,,0,,6.40,,,,,,,,No,Coming Due,,03/02/2026,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,02/26/2026,6967.40,25945,72 0100,Engine 2,4038.10,0.00,,,INSPECTION,,,,ENGINE -  LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,[10 HOUR WINDOW],01/19/2026,4005.40,,,,0,0,40.00,0,0.00,0.00,,,10.00,,,,,,4045.40,,,,,,,,,,,,7.30,,,,,,,,No,Coming Due,,03/04/2026,,,,,,,,,,,
N431HC,IHC Health Services,02/26/2026,1998.70,7017,35 GMM CH 5-7.6,Airframe,1998.70,,7017,0.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,All onboard oxygen bottles found to have current hydrostatic test. REF GMM CH 5-7.6,02/25/2026,1996.40,7012,,,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,03/04/2026,,,,,,,,,,6,,0,,,,,,,,,,No,Coming Due,,03/04/2026,,,,,,,,,,PILOT GOM,
N261HC,IHC Health Services,02/26/2026,6069.70,19330,SB 109SP-113 RA,Airframe,6069.70,,19330,,SB,,,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF.",,,,,,,"Competed IAW SB 109SP-113 Instructions. R/H Elevator Only. No Defects Noted at this Time, Next Due  by ____._  ACTT",02/10/2026,6054.10,19280,,,,,25.00,,,,,,,,,,,,6079.10,,,,,,,,,,,,9.40,,,,,,,,No,Coming Due,,03/04/2026,,,,,,,,,,,
N261HC,IHC Health Services,02/26/2026,6069.70,19330,AD 2017-25-17 AMD 39-19131,Airframe,6069.70,,19330,,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,"Competed IAW AD 2017-25-17 Eff. date 4 January 2018.  IAW SB 109SP-113 Instructions. R/H Elevator only. No Defects Noted at this Time, Next Due  by ____._ ACTT.",02/10/2026,6054.10,19280,,,,,25.00,,,,,,,,,,,,6079.10,,,,,,,,,,,,9.40,,,,,,,,No,Coming Due,,03/04/2026,,,,,,,,,,OPS CONTROL,
N271HC,IHC Health Services,02/26/2026,6967.40,25945,72 0100,Engine 1,2867.60,0.00,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
#2 Engine LCF CT: 8952 PT: 8242 IM: 4204",12/11/2025,2836.30,,,,0,0,40.00,,0.00,,0,0,10.00,,0.00,,,,2876.30,,,,,,,,,,,,8.70,,,,,,,,No,Coming Due,,03/05/2026,,,,,,,,,,,
N281HC,IHC Health Services,02/26/2026,6492.50,21722,34 GOM,Airframe,6492.50,,21722,,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,Completed Dual VOR FFU 116.60 084R +/-0 degree error,02/03/2026,6459.00,21610,,,30,0,,0,0.00,0.00,0,0,,0,0.00,0.00,03/05/2026,,,,,,,,,,7,,0,,,,,,,,,,No,Coming Due,,03/05/2026,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,02/26/2026,3317.30,11047,35 GMM CH 5-7.6,Airframe,3317.30,,11047,92.00,INSPECTION,,,,INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE,GMM,,,,,,C/W INSTALLED PORTABLE OXYGEN BOTTLES  7 DAY VERIFICATION OF HYDROSTATIC DATE ref GMM CH 5-7.6.,02/26/2026,3317.30,11047,,92.00,7,0,,0,0.00,0.00,0,1,,0,0.00,0.00,03/05/2026,,,,,,,,,,7,,0,,,,,,,,,,No,Coming Due,,03/05/2026,,,,,,,,,,PILOT GOM,
